master_schema_version,record_id,crawler_owner,raw_schema_type,raw_file_path,raw_file_name,raw_record_index,post_id,post_url,content_hash,dedup_key,page_name,page_handle,page_url,page_followers,page_followers_raw,has_page_followers,post_type,external_url,post_content_for_labeling,post_content_length,word_count,topic_label_final,topic_label_id,label_status,label_source,annotator_1,annotator_2,annotation_round,annotation_note,is_uncertain_label,like_count,love_count,haha_count,wow_count,sad_count,angry_count,care_count,sorry_count,total_reactions,reaction_detail_sum,reaction_detail_coverage_ratio,has_reaction_total,has_reaction_details,reaction_details_status,share_count,comment_count,has_share_count,has_comment_count,has_engagement_basic,post_created_time_raw,post_created_time_unix,post_created_time_human,post_created_date,post_created_hour,post_created_weekday,timestamp_source,timestamp_status,has_post_created_time,crawl_time_raw,crawl_time_unix,crawl_time_human,metadata_observed_at,has_crawl_time,reaction_per_follower,share_per_follower,comment_per_follower,engagement_total,engagement_per_follower,usable_for_topic_classification,needs_topic_label,special_reaction_total,positive_reaction_total,negative_reaction_total,love_ratio,haha_ratio,wow_ratio,sad_ratio,angry_ratio,care_ratio,approval_index,outrage_index,amusement_index,empathy_index,polarity_score,usable_for_reaction_analysis,usable_for_engagement_analysis,exclude_reason,quality_note,has_metadata_outlier,metadata_outlier_reason,usable_for_engagement_analysis_strict
teamcrawl_v1,REC_001036,nhung,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Nhung/json-nhung-tuoitre-v9-3-2/posts_Tuoi_Tre.json,posts_Tuoi_Tre.json,178,pfbid0ZU7szmhz6XW8YQdVK9psooWfSX7E1bN68KC5a8mV9r7Ye65EVeFCFa3nXWQZV2xGl,https://www.facebook.com/baotuoitre/posts/pfbid0ZU7szmhz6XW8YQdVK9psooWfSX7E1bN68KC5a8mV9r7Ye65EVeFCFa3nXWQZV2xGl,5dd3a015d24568d8,post_id:pfbid0ZU7szmhz6XW8YQdVK9psooWfSX7E1bN68KC5a8mV9r7Ye65EVeFCFa3nXWQZV2xGl,Tuổi Trẻ,baotuoitre,https://www.facebook.com/baotuoitre,2900000,2900000,1,post,,PGS.TS Bùi Đức Thọ làm Giám đốc Đại học Kinh tế quốc dân,56,13,T05. EDUCATION,T05,human_labeled,manual,Han,,final_full,,0.0,143,6,0,0,0,0,0,0.0,149,149.0,1.0,1,1,ok,2,1,1,1,1,Tuesday 19 May 2026 at 11:13,1779163980.0,2026-05-19 04:13:00,2026-05-19,4.0,Tuesday,post_created_time_unix,ok,1,1779740875,1779740875,2026-05-26 03:27:55,2026-05-26 03:27:55,1,5.137931034482759e-05,6.896551724137931e-07,3.448275862068966e-07,152,5.241379310344827e-05,1,0,6,6,0,0.0402684563758389,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0402684563758389,1,1,,,0,,1
teamcrawl_v1,REC_002185,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-dantri-multipage-v7/posts_Dantri.json,posts_Dantri.json,924,pfbid027DQDDHFzj3BFQ3W3NdpHFRS7XDLeC5v2qLJS1iVVWEqAJtFsvGKQmYZecZP2tp2ml,https://www.facebook.com/baodantridientu/posts/pfbid027DQDDHFzj3BFQ3W3NdpHFRS7XDLeC5v2qLJS1iVVWEqAJtFsvGKQmYZecZP2tp2ml,d626db93cbf747ab,post_id:pfbid027DQDDHFzj3BFQ3W3NdpHFRS7XDLeC5v2qLJS1iVVWEqAJtFsvGKQmYZecZP2tp2ml,Dân trí,baodantridientu,https://www.facebook.com/baodantridientu,1900000,1900000,1,post,,Khoảnh khắc săn ngân hà tuyệt đẹp ở Côn Đảo của vị khách TPHCM gây sốt,70,16,T15. LIFESTYLE_AND_LEISURE,T15,human_labeled,manual,Han,,final_full,,0.0,143,5,0,0,0,0,0,0.0,148,148.0,1.0,1,1,ok,1,3,1,1,1,Thursday 7 May 2026 at 20:20,1778160000.0,2026-05-07 13:20:00,2026-05-07,13.0,Thursday,post_created_time_unix,ok,1,1779635140,1779635140,2026-05-24 22:05:40,2026-05-24 22:05:40,1,7.789473684210526e-05,5.263157894736842e-07,1.5789473684210526e-06,152,8e-05,1,0,5,5,0,0.0337837837837837,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0337837837837837,1,1,,,0,,1
teamcrawl_v1,REC_006066,yen,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Yen/json-yen-schannel-v9-3-2/posts_Schannel 2.json,posts_Schannel 2.json,71,pfbid0Ry8mR5KSifWBnoPFHMKeNsz5ioqkkvqFWRDjKH5kXuaimwSu6G6chpFsZVdn2xuCl,https://www.facebook.com/schannel.vn/posts/pfbid0Ry8mR5KSifWBnoPFHMKeNsz5ioqkkvqFWRDjKH5kXuaimwSu6G6chpFsZVdn2xuCl,b0de8b2e148a4512,post_id:pfbid0Ry8mR5KSifWBnoPFHMKeNsz5ioqkkvqFWRDjKH5kXuaimwSu6G6chpFsZVdn2xuCl,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,1200000,1200000,1,post,,"Elon Musk nổi bật trong phái đoàn doanh nghiệp cùng Tổng thống Trump đến thăm Trung Quốc. Ông Musk là lãnh đạo của Tesla, SpaceX và nền tảng mạng xã hội X. Sự hiện diện nổi bật của ông tiếp tục thu hút chú ý trong bối cảnh Mỹ và Trung Quốc đang thảo luận về thương mại, công nghệ và chuỗi cung ứng.",298,64,T16. WORLD_INTERNATIONAL,T16,human_labeled,manual,Yen,,final_full,,0.0,1079,19,40,3,0,0,0,0.0,1141,1141.0,1.0,1,1,ok,5,24,1,1,1,Wednesday 13 May 2026 at 23:01,1778688060.0,2026-05-13 16:01:00,2026-05-13,16.0,Wednesday,post_created_time_unix,ok,1,1779667168,1779667168,2026-05-25 06:59:28,2026-05-25 06:59:28,1,0.0009508333333333,4.166666666666667e-06,2e-05,1170,0.000975,1,0,62,19,43,0.0166520595968448,0.0350569675723049,0.0026292725679228,0.0,0.0,0.0,0.962313759859772,0.0,0.0350569675723049,0.0,-0.0543382997370727,1,1,,,0,,1
teamcrawl_v1,REC_004872,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,611,1541398107579534,https://www.facebook.com/reel/1541398107579534,894c6969b07310df,post_id:1541398107579534,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,Dương Ái Vy không có cửa đọ độ lì với Duy Phước,47,12,T10. ARTS_CULTURE_ENTERTAINMENT_AND_MEDIA,T10,human_labeled,manual,Han,,final_full,,0.0,744,9,27,0,0,0,0,0.0,780,780.0,1.0,1,1,ok,3,38,1,1,1,Tuesday 12 May 2026 at 14:27,1778570820.0,2026-05-12 07:27:00,2026-05-12,7.0,Tuesday,post_created_time_unix,ok,1,1779467171,1779467171,2026-05-22 23:26:11,2026-05-22 23:26:11,1,3.714285714285714e-05,1.4285714285714285e-07,1.8095238095238093e-06,821,3.9095238095238096e-05,1,0,36,9,27,0.0115384615384615,0.0346153846153846,0.0,0.0,0.0,0.0,0.9653846153846154,0.0,0.0346153846153846,0.0,-0.0461538461538461,1,1,,,0,,1
teamcrawl_v1,REC_008620,yen,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Yen/json-yen-vietnamnet-v9-3-2/posts_Vietnamnet_vn.json,posts_Vietnamnet_vn.json,236,pfbid0AdQ9hwVZHonG2MX23xo6KryLdjLpjJQXa9ghdjBnBJW66PE1pCnzvwcNJ4reNpVyl,https://www.facebook.com/vietnamnet.vn/posts/pfbid0AdQ9hwVZHonG2MX23xo6KryLdjLpjJQXa9ghdjBnBJW66PE1pCnzvwcNJ4reNpVyl,899e411cc5b1035e,post_id:pfbid0AdQ9hwVZHonG2MX23xo6KryLdjLpjJQXa9ghdjBnBJW66PE1pCnzvwcNJ4reNpVyl,Vietnamnet.vn,vietnamnet.vn,https://www.facebook.com/vietnamnet.vn,2500000,2500000,1,post,,"Cơ sở dùng chất cấm biến thịt heo nái thành thịt bò, mỗi ngày tiêu thụ 140kg #Thờisự #HM",88,19,T03. CRIME_LAW_AND_JUSTICE,T03,human_labeled,manual,Yen,,final_full,,0.0,93,3,0,4,3,21,0,0.0,124,124.0,1.0,1,1,ok,26,15,1,1,1,Monday 11 May 2026 at 21:00,1778508000.0,2026-05-11 14:00:00,2026-05-11,14.0,Monday,post_created_time_unix,ok,1,1779679006,1779679006,2026-05-25 10:16:46,2026-05-25 10:16:46,1,4.96e-05,1.04e-05,6e-06,165,6.6e-05,1,0,31,3,28,0.0241935483870967,0.0,0.032258064516129,0.0241935483870967,0.1693548387096774,0.0,0.7741935483870968,0.1693548387096774,0.0,0.0241935483870967,-0.25,1,1,,,0,,1
teamcrawl_v1,REC_008323,yen,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Yen/json-yen-schannel-v9-3-2/posts_Schannel.json,posts_Schannel.json,939,pfbid0VxswANWJZGnKFWnodU9UZu7CrmzM5cXnHrtgpjSDVfXTDSEkts36wb4n2pwWotwyl,https://www.facebook.com/schannel.vn/posts/pfbid0VxswANWJZGnKFWnodU9UZu7CrmzM5cXnHrtgpjSDVfXTDSEkts36wb4n2pwWotwyl,a58cd094e7016782,post_id:pfbid0VxswANWJZGnKFWnodU9UZu7CrmzM5cXnHrtgpjSDVfXTDSEkts36wb4n2pwWotwyl,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,1200000,1200000,1,post,,"AI RỒI CŨNG MÊ VIỆT NAM THÔI Nữ diễn viên Itaewon Class - Kwon Nara khoe ảnh đội nón lá, chụp hình check-in khắp Hội An",119,26,T10. ARTS_CULTURE_ENTERTAINMENT_AND_MEDIA,T10,human_labeled,manual,Han,,final_full,,0.0,1831,324,2,0,0,0,8,0.0,2165,2165.0,1.0,1,1,ok,4,10,1,1,1,Monday 13 April 2026 at 09:51,1776048660.0,2026-04-13 02:51:00,2026-04-13,2.0,Monday,post_created_time_unix,ok,1,1779720031,1779720031,2026-05-25 21:40:31,2026-05-25 21:40:31,1,0.0018041666666666,3.3333333333333333e-06,8.333333333333334e-06,2179,0.0018158333333333,1,0,334,332,2,0.1496535796766743,0.0009237875288683,0.0,0.0,0.0,0.0036951501154734,0.9953810623556582,0.0,0.0009237875288683,0.0036951501154734,0.1542725173210161,1,1,,,0,,1
teamcrawl_v1,REC_010390,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Kenh14_vn.json,posts_Kenh14_vn.json,308,1445025614325100,https://www.facebook.com/K14vn/posts/1445025614325100,28d6e77f582d743d,post_id:1445025614325100,Kenh14.vn,K14vn,https://www.facebook.com/K14vn/,8700000,8700000,1,,,"U là trời: Sự ""nổi loạn"" của 1 shipper khiến chủ nhà không chịu nổi, cắt camera an ninh đăng lên mạng",101,22,T13. HUMAN_INTEREST,T13,human_labeled,manual,Yen,,final_full,,0.0,304,8,84,0,0,0,0,0.0,396,396.0,1.0,1,1,ok,1,8,1,1,1,,,,,,,missing,missing,0,1779256808,1779256808,2026-05-20 13:00:08,2026-05-20 13:00:08,1,4.551724137931034e-05,1.1494252873563221e-07,9.195402298850576e-07,405,4.655172413793104e-05,1,0,92,8,84,0.0202020202020202,0.2121212121212121,0.0,0.0,0.0,0.0,0.7878787878787878,0.0,0.2121212121212121,0.0,-0.2323232323232323,1,1,,,0,,1
teamcrawl_v1,REC_010493,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Kenh14_vn.json,posts_Kenh14_vn.json,411,1443918157769179,https://www.facebook.com/K14vn/posts/1443918157769179,4861b4f58106a69a,post_id:1443918157769179,Kenh14.vn,K14vn,https://www.facebook.com/K14vn/,8700000,8700000,1,,,Mom Dương gì cũng dám thoại,27,6,T10. ARTS_CULTURE_ENTERTAINMENT_AND_MEDIA,T10,human_labeled,manual,Yen,,final_full,,0.0,986,9,639,0,3,0,0,0.0,1637,1637.0,1.0,1,1,ok,3,4,1,1,1,,,,,,,missing,missing,0,1779318520,1779318520,2026-05-21 06:08:40,2026-05-21 06:08:40,1,0.0001881609195402,3.448275862068966e-07,4.597701149425289e-07,1644,0.0001889655172413,1,0,651,9,642,0.0054978619425778,0.3903481979230299,0.0,0.0018326206475259,0.0,0.0,0.6078191814294441,0.0,0.3903481979230299,0.0018326206475259,-0.3976786805131337,1,1,,,0,,1
teamcrawl_v1,REC_009280,yen,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Yen/json-yen-weibovietnam-v9-3-2/posts_Weibo_Vietnam.json,posts_Weibo_Vietnam.json,26,1926463931398611,https://www.facebook.com/reel/1926463931398611,f5707ddda2c2beb3,post_id:1926463931398611,Weibo Việt Nam,weibovietnam,https://www.facebook.com/weibovietnam,2300000,2300000,1,reel,,THẢ TIM CỰC NGHỆ VÀ XINH TRAI ĐẾN TỪ JUHOON CORITS 2 ngày rồi mà cái ending fairy này của ẻm vẫn chưa hết hot Video: SBS Inkigayo,129,28,T10. ARTS_CULTURE_ENTERTAINMENT_AND_MEDIA,T10,human_labeled,manual,Han,,final_full,,0.0,3300,1800,636,7,0,0,102,0.0,5845,5845.0,1.0,1,1,ok,156,246,1,1,1,Tuesday 19 May 2026 at 22:03,1779202980.0,2026-05-19 15:03:00,2026-05-19,15.0,Tuesday,post_created_time_unix,ok,1,1779672710,1779672710,2026-05-25 08:31:50,2026-05-25 08:31:50,1,0.002541304347826,6.782608695652173e-05,0.0001069565217391,6247,0.0027160869565217,1,0,2545,1902,643,0.3079555175363558,0.1088109495295124,0.0011976047904191,0.0,0.0,0.0174508126603935,0.8725406330196749,0.0,0.1088109495295124,0.0174508126603935,0.4354148845166809,1,1,,,0,,1
teamcrawl_v1,REC_009160,yen,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Yen/json-yen-vietnamnet-v9-3-2/posts_Vietnamnet_vn.json,posts_Vietnamnet_vn.json,776,pfbid02F8X9xXodRvbdPte2aUxxBakfqd2r9op6ji1gfYhF5JmkvnHjCKteaZA1b94b6GrLl,https://www.facebook.com/vietnamnet.vn/posts/pfbid02F8X9xXodRvbdPte2aUxxBakfqd2r9op6ji1gfYhF5JmkvnHjCKteaZA1b94b6GrLl,8724c365a04f8437,post_id:pfbid02F8X9xXodRvbdPte2aUxxBakfqd2r9op6ji1gfYhF5JmkvnHjCKteaZA1b94b6GrLl,Vietnamnet.vn,vietnamnet.vn,https://www.facebook.com/vietnamnet.vn,2500000,2500000,1,post,,Định danh trách nhiệm để ‘truy’ người gây lãng phí ngay từ đầu #Chínhtrị #NL,76,15,T01. POLITICS,T01,human_labeled,manual,Yen,,final_full,,0.0,136,2,24,0,0,0,0,0.0,162,162.0,1.0,1,1,ok,7,0,1,1,1,Tuesday 21 April 2026 at 07:22,1776730920.0,2026-04-21 00:22:00,2026-04-21,0.0,Tuesday,post_created_time_unix,ok,1,1779743917,1779743917,2026-05-26 04:18:37,2026-05-26 04:18:37,1,6.48e-05,2.8e-06,0.0,169,6.76e-05,1,0,26,2,24,0.0123456790123456,0.1481481481481481,0.0,0.0,0.0,0.0,0.8518518518518519,0.0,0.1481481481481481,0.0,-0.1604938271604938,1,1,,,0,,1
