master_schema_version,record_id,crawler_owner,raw_schema_type,raw_file_path,raw_file_name,raw_record_index,post_id,post_url,content_hash,dedup_key,page_name,page_handle,page_url,page_followers,page_followers_raw,has_page_followers,post_type,external_url,post_content_for_labeling,post_content_length,word_count,topic_label_final,topic_label_id,label_status,label_source,annotator_1,annotator_2,annotation_round,annotation_note,is_uncertain_label,like_count,love_count,haha_count,wow_count,sad_count,angry_count,care_count,sorry_count,total_reactions,reaction_detail_sum,reaction_detail_coverage_ratio,has_reaction_total,has_reaction_details,reaction_details_status,share_count,comment_count,has_share_count,has_comment_count,has_engagement_basic,post_created_time_raw,post_created_time_unix,post_created_time_human,post_created_date,post_created_hour,post_created_weekday,timestamp_source,timestamp_status,has_post_created_time,crawl_time_raw,crawl_time_unix,crawl_time_human,metadata_observed_at,has_crawl_time,reaction_per_follower,share_per_follower,comment_per_follower,engagement_total,engagement_per_follower,usable_for_topic_classification,needs_topic_label,special_reaction_total,positive_reaction_total,negative_reaction_total,love_ratio,haha_ratio,wow_ratio,sad_ratio,angry_ratio,care_ratio,approval_index,outrage_index,amusement_index,empathy_index,polarity_score,usable_for_reaction_analysis,usable_for_engagement_analysis,exclude_reason,quality_note,has_metadata_outlier,metadata_outlier_reason,usable_for_engagement_analysis_strict
teamcrawl_v1,REC_000001,nhung,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Nhung/get_from_Nhung_legacy/posts_Thong_tin_Chinh_phu.json,posts_Thong_tin_Chinh_phu.json,0,pfbid02RGwhe337oqCbW2gi1tB4rJ9sLV7CYcbJRFThk37ac33ht84WyLJgyKD4q4TPm3YMl,https://www.facebook.com/thongtinchinhphu/posts/pfbid02RGwhe337oqCbW2gi1tB4rJ9sLV7CYcbJRFThk37ac33ht84WyLJgyKD4q4TPm3YMl,62451d34ddce5441,post_id:pfbid02RGwhe337oqCbW2gi1tB4rJ9sLV7CYcbJRFThk37ac33ht84WyLJgyKD4q4TPm3YMl,Thông tin Chính phủ,thongtinchinhphu,https://www.facebook.com/thongtinchinhphu,9400000,9400000,1,post,,tiếp tục yêu cầu các ngân hàng thương mại thực hiện nghiêm chủ trương giảm lãi suất huy động và cho vay,103,22,T02. ECONOMY_BUSINESS_AND_FINANCE,T02,human_verified,manual_adjudicated,Han; Nhung; Yen,,pilot_400_final,,0.0,5614,163,47,9,7,3,15,0.0,5858,5858.0,1.0,1,1,ok,4,380,1,1,1,Today at 2:12 AM,1779527520.0,2026-05-23 09:12:00,2026-05-23,9.0,Saturday,post_created_time_unix,ok,1,1779604929,1779604929,2026-05-23 23:42:09,2026-05-23 23:42:09,1,0.0006231914893617,4.25531914893617e-07,4.0425531914893614e-05,6242,0.0006640425531914,1,0,244,178,66,0.0278251963127347,0.0080232161147149,0.0015363605326049,0.0011949470809149,0.0005121201775349,0.0025606008876749,0.9861727552065552,0.0005121201775349,0.0080232161147149,0.0037555479685899,0.0416524411061795,1,1,,pilot_or_calibration_sample_exclude_from_test,0,,1
teamcrawl_v1,REC_000010,nhung,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Nhung/json-nhung-daibieunhandan-v9-3-2/posts_Dai_bieu_Nhan_dan.json,posts_Dai_bieu_Nhan_dan.json,0,pfbid0ARw7P8XRVRgYGWPxYqRvZUtnsDETLrifF2FFZpjnmZcrVvD4UQ5QmrtVAETdq3Q5l,https://www.facebook.com/daibieunhandan.vn/posts/pfbid0ARw7P8XRVRgYGWPxYqRvZUtnsDETLrifF2FFZpjnmZcrVvD4UQ5QmrtVAETdq3Q5l,5a33000b5c6cee5a,post_id:pfbid0ARw7P8XRVRgYGWPxYqRvZUtnsDETLrifF2FFZpjnmZcrVvD4UQ5QmrtVAETdq3Q5l,Đại biểu Nhân dân,daibieunhandan.vn,https://www.facebook.com/daibieunhandan.vn,207000,207000,1,post,,"chủ tịch quốc hội trần thanh mẫn: giám sát sắc bén, không để kiến nghị “rơi vào im lặng”",88,19,T01. POLITICS,T01,human_verified,manual_adjudicated,Han; Nhung; Yen,,pilot_400_final,,0.0,96,6,7,0,0,0,0,0.0,109,109.0,1.0,1,1,ok,10,0,1,1,1,Monday 25 May 2026 at 18:41,1779709260.0,2026-05-25 11:41:00,2026-05-25,11.0,Monday,post_created_time_unix,ok,1,1779733442,1779733442,2026-05-26 01:24:02,2026-05-26 01:24:02,1,0.0005265700483091,4.830917874396135e-05,0.0,119,0.0005748792270531,1,0,13,6,7,0.055045871559633,0.0642201834862385,0.0,0.0,0.0,0.0,0.9357798165137616,0.0,0.0642201834862385,0.0,-0.1192660550458715,1,1,,pilot_or_calibration_sample_exclude_from_test,0,,1
teamcrawl_v1,REC_000017,nhung,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Nhung/json-nhung-daibieunhandan-v9-3-2/posts_Dai_bieu_Nhan_dan.json,posts_Dai_bieu_Nhan_dan.json,7,pfbid036iZx7nkS3R4qz1XfwTu3tKyKh2Ps9JK61TMNTXKUVGfR9p4AfX2eG96KEg36MAPGl,https://www.facebook.com/daibieunhandan.vn/posts/pfbid036iZx7nkS3R4qz1XfwTu3tKyKh2Ps9JK61TMNTXKUVGfR9p4AfX2eG96KEg36MAPGl,563d1c6740e12e7b,post_id:pfbid036iZx7nkS3R4qz1XfwTu3tKyKh2Ps9JK61TMNTXKUVGfR9p4AfX2eG96KEg36MAPGl,Đại biểu Nhân dân,daibieunhandan.vn,https://www.facebook.com/daibieunhandan.vn,207000,207000,1,post,,"từ 2027, quốc gia giàu nhất châu á yêu cầu sinh viên phải học ai",64,15,T02. ECONOMY_BUSINESS_AND_FINANCE,T02,human_verified,manual_adjudicated,Han; Nhung; Yen,,pilot_400_final,,0.0,52,4,0,0,0,0,0,0.0,56,56.0,1.0,1,1,ok,8,0,1,1,1,Saturday 23 May 2026 at 08:15,1779498900.0,2026-05-23 01:15:00,2026-05-23,1.0,Saturday,post_created_time_unix,ok,1,1779733482,1779733482,2026-05-26 01:24:42,2026-05-26 01:24:42,1,0.0002705314009661,3.864734299516908e-05,0.0,64,0.0003091787439613,1,0,4,4,0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0714285714285714,1,1,,pilot_or_calibration_sample_exclude_from_test,0,,1
teamcrawl_v1,REC_000022,nhung,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Nhung/json-nhung-daibieunhandan-v9-3-2/posts_Dai_bieu_Nhan_dan.json,posts_Dai_bieu_Nhan_dan.json,12,pfbid0nrGwb8cG1wwS1Bs6bQttrWdrcyJoAE2txnZXWMm8Yk8h5UWK7kvgrbQQzzY6qjJBl,https://www.facebook.com/daibieunhandan.vn/posts/pfbid0nrGwb8cG1wwS1Bs6bQttrWdrcyJoAE2txnZXWMm8Yk8h5UWK7kvgrbQQzzY6qjJBl,5ec9fc50fe7caae2,post_id:pfbid0nrGwb8cG1wwS1Bs6bQttrWdrcyJoAE2txnZXWMm8Yk8h5UWK7kvgrbQQzzY6qjJBl,Đại biểu Nhân dân,daibieunhandan.vn,https://www.facebook.com/daibieunhandan.vn,207000,207000,1,post,,"nhà ở để bán vẫn cần thiết, nhưng nhà ở cho thuê phải được xác định là trụ cột chiến lược",89,21,T02. ECONOMY_BUSINESS_AND_FINANCE,T02,human_verified,manual_adjudicated,Han; Nhung; Yen,,pilot_400_final,,0.0,60,4,0,0,0,0,0,0.0,64,64.0,1.0,1,1,ok,7,0,1,1,1,Thursday 21 May 2026 at 07:41,1779324060.0,2026-05-21 00:41:00,2026-05-21,0.0,Thursday,post_created_time_unix,ok,1,1779733517,1779733517,2026-05-26 01:25:17,2026-05-26 01:25:17,1,0.0003091787439613,3.3816425120772945e-05,0.0,71,0.0003429951690821,1,0,4,4,0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,1,1,,pilot_or_calibration_sample_exclude_from_test,0,,1
teamcrawl_v1,REC_000032,nhung,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Nhung/json-nhung-daibieunhandan-v9-3-2/posts_Dai_bieu_Nhan_dan.json,posts_Dai_bieu_Nhan_dan.json,22,pfbid0mEuBrcfrRH7enArw8nRQsHApiuLaDj6EyQvRWw1bVo1mK4xrzsxbkXGzDsYxVRcol,https://www.facebook.com/daibieunhandan.vn/posts/pfbid0mEuBrcfrRH7enArw8nRQsHApiuLaDj6EyQvRWw1bVo1mK4xrzsxbkXGzDsYxVRcol,36f6342db876adce,post_id:pfbid0mEuBrcfrRH7enArw8nRQsHApiuLaDj6EyQvRWw1bVo1mK4xrzsxbkXGzDsYxVRcol,Đại biểu Nhân dân,daibieunhandan.vn,https://www.facebook.com/daibieunhandan.vn,207000,207000,1,post,,tăng lương cơ sở lên 2530000 đồng/tháng từ 1/7/2026,53,9,T14. LABOR,T14,human_verified,manual_adjudicated,Han; Nhung; Yen,,pilot_400_final,,0.0,57,3,0,0,0,0,2,0.0,62,62.0,1.0,1,1,ok,2,0,1,1,1,Sunday 17 May 2026 at 12:57,1778997420.0,2026-05-17 05:57:00,2026-05-17,5.0,Sunday,post_created_time_unix,ok,1,1779733580,1779733580,2026-05-26 01:26:20,2026-05-26 01:26:20,1,0.0002995169082125,9.66183574879227e-06,0.0,64,0.0003091787439613,1,0,5,5,0,0.0483870967741935,0.0,0.0,0.0,0.0,0.032258064516129,0.967741935483871,0.0,0.0,0.032258064516129,0.0806451612903225,1,1,,pilot_or_calibration_sample_exclude_from_test,0,,1
teamcrawl_v1,REC_000040,nhung,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Nhung/json-nhung-daibieunhandan-v9-3-2/posts_Dai_bieu_Nhan_dan.json,posts_Dai_bieu_Nhan_dan.json,30,pfbid0Zhsxo5AVELPUGzEw8NotoV1KLdbCZXVWcsMytGqZJoReznQiwCLnkm1X6u29jGYdl,https://www.facebook.com/daibieunhandan.vn/posts/pfbid0Zhsxo5AVELPUGzEw8NotoV1KLdbCZXVWcsMytGqZJoReznQiwCLnkm1X6u29jGYdl,d0e05f183d93d7be,post_id:pfbid0Zhsxo5AVELPUGzEw8NotoV1KLdbCZXVWcsMytGqZJoReznQiwCLnkm1X6u29jGYdl,Đại biểu Nhân dân,daibieunhandan.vn,https://www.facebook.com/daibieunhandan.vn,207000,207000,1,post,,"sau gần một năm rưỡi triển khai, nghị quyết số 57nq/tw đã tạo ra một khí thế mới trong toàn hệ thống chính trị",111,24,T01. POLITICS,T01,human_verified,manual_adjudicated,Han; Nhung; Yen,,pilot_100_final,,0.0,85,5,0,0,0,0,0,0.0,90,90.0,1.0,1,1,ok,11,0,1,1,1,Thursday 14 May 2026 at 06:55,1778716500.0,2026-05-13 23:55:00,2026-05-13,23.0,Wednesday,post_created_time_unix,ok,1,1779733646,1779733646,2026-05-26 01:27:26,2026-05-26 01:27:26,1,0.0004347826086956,5.314009661835749e-05,0.0,101,0.000487922705314,1,0,5,5,0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0555555555555555,1,1,,pilot_or_calibration_sample_exclude_from_test,0,,1
teamcrawl_v1,REC_000041,nhung,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Nhung/json-nhung-daibieunhandan-v9-3-2/posts_Dai_bieu_Nhan_dan.json,posts_Dai_bieu_Nhan_dan.json,31,pfbid02sDeCE6hEQJRBSUPyzKhwpVTqqfkT8HtGj7uymYUBByENQJZFcvDxJa6wDin4PnxNl,https://www.facebook.com/daibieunhandan.vn/posts/pfbid02sDeCE6hEQJRBSUPyzKhwpVTqqfkT8HtGj7uymYUBByENQJZFcvDxJa6wDin4PnxNl,a48955622a1cd1e7,post_id:pfbid02sDeCE6hEQJRBSUPyzKhwpVTqqfkT8HtGj7uymYUBByENQJZFcvDxJa6wDin4PnxNl,Đại biểu Nhân dân,daibieunhandan.vn,https://www.facebook.com/daibieunhandan.vn,207000,207000,1,post,,"sáng 13/5, ngay sau khi bế mạc đại hội đại biểu toàn quốc mttq việt nam lần thứ xi, ban thường trực ủy ban trung ương mttq việt nam khóa xi tổ chức họp báo, thông tin tới các cơ quan thông tấn báo chí và nhân dân cả nước về kết quả đại hội",248,56,T01. POLITICS,T01,human_verified,manual_adjudicated,Han; Nhung; Yen,,pilot_100_final,,0.0,52,4,0,0,0,0,0,0.0,56,56.0,1.0,1,1,ok,1,0,1,1,1,Wednesday 13 May 2026 at 16:30,1778664600.0,2026-05-13 09:30:00,2026-05-13,9.0,Wednesday,post_created_time_unix,ok,1,1779733654,1779733654,2026-05-26 01:27:34,2026-05-26 01:27:34,1,0.0002705314009661,4.830917874396135e-06,0.0,57,0.0002753623188405,1,0,4,4,0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0714285714285714,1,1,,pilot_or_calibration_sample_exclude_from_test,0,,1
teamcrawl_v1,REC_000042,nhung,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Nhung/json-nhung-daibieunhandan-v9-3-2/posts_Dai_bieu_Nhan_dan.json,posts_Dai_bieu_Nhan_dan.json,32,pfbid037DcqwhWUzQNvxcrr4F5HK6C1m1cPbRe8hRAbJvPg4vBGgEtdsLHVimNoDkyBT7Azl,https://www.facebook.com/daibieunhandan.vn/posts/pfbid037DcqwhWUzQNvxcrr4F5HK6C1m1cPbRe8hRAbJvPg4vBGgEtdsLHVimNoDkyBT7Azl,baf5f576d03fea34,post_id:pfbid037DcqwhWUzQNvxcrr4F5HK6C1m1cPbRe8hRAbJvPg4vBGgEtdsLHVimNoDkyBT7Azl,Đại biểu Nhân dân,daibieunhandan.vn,https://www.facebook.com/daibieunhandan.vn,207000,207000,1,post,,"tổng bí thư, chủ tịch nước tô lâm tiếp bí thư thành ủy, chủ tịch hđnd thủ đô vientiane, lào ____ chiều 12/5, tại hà nội, tổng bí thư, chủ tịch nước tô lâm tiếp đoàn đại biểu cấp cao thủ đô vientiane, lào do đồng chí athsaphangthong siphandone, ủy viên trung ương đảng, bí thư thành ủy, chủ tịch hđnd thủ đô vientiane dẫn đầu, đang có chuyến thăm và làm việc tại việt nam.",381,77,T01. POLITICS,T01,human_verified,manual_adjudicated,Han; Nhung; Yen,,pilot_400_final,,0.0,98,10,0,0,0,0,0,0.0,108,108.0,1.0,1,1,ok,7,0,1,1,1,Tuesday 12 May 2026 at 22:05,1778598300.0,2026-05-12 15:05:00,2026-05-12,15.0,Tuesday,post_created_time_unix,ok,1,1779733664,1779733664,2026-05-26 01:27:44,2026-05-26 01:27:44,1,0.0005217391304347,3.3816425120772945e-05,0.0,115,0.0005555555555555,1,0,10,10,0,0.0925925925925925,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0925925925925925,1,1,,pilot_or_calibration_sample_exclude_from_test,0,,1
teamcrawl_v1,REC_000044,nhung,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Nhung/json-nhung-daibieunhandan-v9-3-2/posts_Dai_bieu_Nhan_dan.json,posts_Dai_bieu_Nhan_dan.json,34,pfbid03z7C3Q4sgZEp9s5u5qS3r3Kw1qzBMwTsCacrZKyewmfRybZPHaUe57wB491xTL11l,https://www.facebook.com/daibieunhandan.vn/posts/pfbid03z7C3Q4sgZEp9s5u5qS3r3Kw1qzBMwTsCacrZKyewmfRybZPHaUe57wB491xTL11l,8fe8ec095b4276b1,post_id:pfbid03z7C3Q4sgZEp9s5u5qS3r3Kw1qzBMwTsCacrZKyewmfRybZPHaUe57wB491xTL11l,Đại biểu Nhân dân,daibieunhandan.vn,https://www.facebook.com/daibieunhandan.vn,207000,207000,1,post,,"sáng 12/5, tổng bí thư, chủ tịch nước tô lâm dự và có bài phát biểu chỉ đạo quan trọng tại đại hội đại biểu toàn quốc mặt trận tổ quốc việt nam lần thứ xi.",155,36,T01. POLITICS,T01,human_verified,manual_adjudicated,Han; Nhung; Yen,,pilot_400_final,,0.0,104,8,2,0,0,0,2,0.0,116,116.0,1.0,1,1,ok,8,0,1,1,1,Tuesday 12 May 2026 at 14:57,1778572620.0,2026-05-12 07:57:00,2026-05-12,7.0,Tuesday,post_created_time_unix,ok,1,1779733677,1779733677,2026-05-26 01:27:57,2026-05-26 01:27:57,1,0.0005603864734299,3.864734299516908e-05,0.0,124,0.0005990338164251,1,0,12,10,2,0.0689655172413793,0.0172413793103448,0.0,0.0,0.0,0.0172413793103448,0.9655172413793104,0.0,0.0172413793103448,0.0172413793103448,0.1034482758620689,1,1,,pilot_or_calibration_sample_exclude_from_test,0,,1
teamcrawl_v1,REC_000045,nhung,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Nhung/json-nhung-daibieunhandan-v9-3-2/posts_Dai_bieu_Nhan_dan.json,posts_Dai_bieu_Nhan_dan.json,35,pfbid0dJFcczqaQ7hu9Gz2ALp383EcGHEWzbmVEiWLf8KrKTCxUR7BNgBj4X7Bv4btKdqxl,https://www.facebook.com/daibieunhandan.vn/posts/pfbid0dJFcczqaQ7hu9Gz2ALp383EcGHEWzbmVEiWLf8KrKTCxUR7BNgBj4X7Bv4btKdqxl,8ddea730bd72f44f,post_id:pfbid0dJFcczqaQ7hu9Gz2ALp383EcGHEWzbmVEiWLf8KrKTCxUR7BNgBj4X7Bv4btKdqxl,Đại biểu Nhân dân,daibieunhandan.vn,https://www.facebook.com/daibieunhandan.vn,207000,207000,1,post,,dự báo thời tiết ngày 12/5: nắng nóng gia tăng trên diện rộng cả nước,69,15,T08. WEATHER,T08,human_verified,manual_adjudicated,Han; Nhung; Yen,,pilot_400_final,,0.0,56,2,0,0,0,0,0,0.0,58,58.0,1.0,1,1,ok,2,0,1,1,1,Tuesday 12 May 2026 at 08:11,1778548260.0,2026-05-12 01:11:00,2026-05-12,1.0,Tuesday,post_created_time_unix,ok,1,1779733685,1779733685,2026-05-26 01:28:05,2026-05-26 01:28:05,1,0.0002801932367149,9.66183574879227e-06,0.0,60,0.0002898550724637,1,0,2,2,0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0344827586206896,1,1,,pilot_or_calibration_sample_exclude_from_test,0,,1
